date,title,hit,recommend,url,content
2025-05-03,"아무렴~,전광훈에 비하면 이재명은 의리파요,정의파!이지",67,0,https://gall.dcinside.com/board/view/?id=stock_new2&no=8448884&page=34,"어디 하나님 그 새끼 하는 놈에 비할 바가 아니지
인간적 도의를 위해 자기 자신 이미지를 씹어 먹어 버리며
어머니께 헌신하는"
2025-05-03,한동훈이 우리의 곁에 남는다니 다행이다,66,0,https://gall.dcinside.com/board/view/?id=stock_new2&no=8448881&page=34,"그나마 그게 어디냐
삭막한 이 세상에."
2025-05-03,눈이 작은 사람은 믿지마라,54,0,https://gall.dcinside.com/board/view/?id=stock_new2&no=8448879&page=34,"눈이 작은 사람을 단추눈이라카는데
눈이 작으면 보는 시야도 좁다
따라서 자기 범죄를 못보고 남탓하는 오류를 범한다
."
2025-05-03,윤떡 사이비종교정치세력 빅텐트 김떡 한떡 윤떡시즈2,65,0,https://gall.dcinside.com/board/view/?id=stock_new2&no=8448880&page=34,통일교 신천지  각종사이비종교암적세력들의 반란심각
2025-05-03,사이비종교집단의승리김떡윤대선후보,62,0,https://gall.dcinside.com/board/view/?id=stock_new2&no=8448877&page=34,"떡힘들  김떡윤 한떡윤 한판승부
사이비종교세력들의  마케팅 계엄세력의음침한행동"
2025-05-03,전과 외치던 갱상도 씹쓰레기들 다 도망갔음 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,34,0,https://gall.dcinside.com/board/view/?id=stock_new2&no=8448855&page=34,
2025-05-03,"‘내란 과두제 카르텔’의 정치 블록, 정권이 교체돼도 체제는 남았다",39,0,https://gall.dcinside.com/board/view/?id=stock_new2&no=8448875&page=34,"https://slownews.kr/135386?fbclid=IwQ0xDSwKC06djbGNrAoLTo2V4dG4DYWVtAjExAAEeawdXQmqFU0CHmAnbo5ltDegMrMbGnhVXNWX35LxFT1SMp1TSqjfRCHze2TE_aem_fkpkpuY3ifG-1HYdFg-nWQ
주원장한의원TV 불안장애와 불면증 고친 금음인
https://blog.naver.com/docj62/222535560007"
2025-05-03,국민의 힘 지지 철회,129,2,https://gall.dcinside.com/board/view/?id=stock_new2&no=8448874&page=34,"난 자유민주주의 수호자이지만
전광훈을 혐오하는 정도가
이재명을 압도하며
자유민주주의를 지지한다 하더라도
극우 자유통일당을 아래와 같은 이유로 지지할 수 없음
그 이유인 즉
극우 자유통일당이 자유민주주의를 수호할 지에 대하여
그 어떠한 긍정적 메시지나 행태를 본 적이 없고
기본적으로 국민으로서 누려야 할 사회적 인권과
행복 추구권 등을 침해,
엄연한 사회 구성원인 사회적 약자를 홀대하고
공공장소에서 혐오감을 부추기는 모습을 수 없이 보아온 바
자유민주주의에서 말하는 개인의 자유, 선택의 자유, 행복추구권을 심각하게 훼손하고 있다 판단함
다른 것 다 떠나 인권을 수호하지 않는 정당은
자유민주주의의 가치를 논할 자격조차 없다고 봄
고로 자유통일당 2중대인
국민의 힘을 지지해야 할 이유가 사라짐
따라서 국민의 힘 지지를 철회함
- dc official App"
2025-05-03,온국민이 내란세력에 맞서 목숨걸고 민주주의지켜야한다,59,0,https://gall.dcinside.com/board/view/?id=stock_new2&no=8448851&page=34,
2025-05-03,불체포특권 폐지보다 국민소환제가 선행되어야 진짜다,37,0,https://gall.dcinside.com/board/view/?id=stock_new2&no=8448873&page=34,"불체포특권 폐지보다 국민소환제가 선행되어야 진짜다
주원장한의원TV 불안장애와 불면증 고친 금음인
https://blog.naver.com/docj62/222535560007"
2025-05-03,야스꾸니 쯔게모노 한덕수가 대선 바람잡이래 ㅋㅋㅋ,70,0,https://gall.dcinside.com/board/view/?id=stock_new2&no=8448872&page=34,너무 안어울려
2025-05-03,"충격) 중공 우한폐렴, 코로나 19 실체가 폭로됨!!",48,0,https://gall.dcinside.com/board/view/?id=stock_new2&no=8448871&page=34,"https://www.whitehouse.gov/lab-leak-true-origins-of-covid-19/
Lab Leak: The True Origins of Covid-19
THE ORIGIN “The Proximal Origin of SARS-CoV-2” publication — which was used repeatedly by public health officials and the media to discredit the lab leak
www.whitehouse.gov"
2025-05-03,이런게 안쩡권식 정치 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,56,0,https://gall.dcinside.com/board/view/?id=stock_new2&no=8448867&page=34,
2025-05-03,윤석열 그놈과 그의 친구 조희대도 털려버리노? ㅋㅋㅋ,97,0,https://gall.dcinside.com/board/view/?id=stock_new2&no=8448866&page=34,
2025-05-03,"어쩐지 중국놈 대법관 , 씁색히 사기치더니 ㅋㅋㅋ",42,0,https://gall.dcinside.com/board/view/?id=stock_new2&no=8448845&page=34,
2025-05-03,사실은 없고 죽이기 위한 묻지마 판결,68,1,https://gall.dcinside.com/board/view/?id=stock_new2&no=8448844&page=34,
2025-05-03,그렇게 전라도 욕하던 118.235 39.7 개새끼 도망갔음 ㅋㅋㅋㅋㅋㅋ,63,0,https://gall.dcinside.com/board/view/?id=stock_new2&no=8448859&page=34,
2025-05-03,씨발 세상이 어쩌다 전과 7범이 대통령 하겠다고 지랄 ㅋㅋㅋㅋㅋㅋㅋ,97,0,https://gall.dcinside.com/board/view/?id=stock_new2&no=8448854&page=34,
2025-05-03,전과7범 김문수가 국짐당 대통령후보 당선,75,1,https://gall.dcinside.com/board/view/?id=stock_new2&no=8448853&page=34,ㅋㅋㅋㅋㅋㅋㅋㅋㅋ
2025-05-03,민주당 대법원장 탄핵이 뭐가 문제지 ?? 당연해 보이는데,68,0,https://gall.dcinside.com/board/view/?id=stock_new2&no=8448852&page=34,"소송 관련 서류도 안보고 했다는데 탄핵 해야지.................
안ㄱ래 ??"
2025-05-03,"대법관이란 놈이 거짓말을 해버리면, 정말 족되버려",60,1,https://gall.dcinside.com/board/view/?id=stock_new2&no=8448848&page=34,
2025-05-03,이 나라는 근본부터 내란세력이 뼛속깊이 침투해 있었네,63,0,https://gall.dcinside.com/board/view/?id=stock_new2&no=8448849&page=34,- dc official App
2025-05-03,조희대 그놈은 거짓말 판결까지 들통나다 ㅋㅋㅋ,35,0,https://gall.dcinside.com/board/view/?id=stock_new2&no=8448835&page=34,
2025-05-03,여기는 ㅋㅋㅋ 게시판이냐,43,0,https://gall.dcinside.com/board/view/?id=stock_new2&no=8448850&page=34,글이 죄다 ㅋㅋㅋ 밖에 없네
2025-05-03,판사라고 국민상대로 갑질하면 계엄이랑 뭐가다름,53,0,https://gall.dcinside.com/board/view/?id=stock_new2&no=8448847&page=34,- dc official App
2025-05-03,민주당 대법원장 탄핵 한다는 소식 듣고 왔다,77,1,https://gall.dcinside.com/board/view/?id=stock_new2&no=8448846&page=34,겁만 주고 그만두겠지? 등신들 하지도 못할거면서...
2025-05-03,빨갱이 타령하는새끼들이 뽑은 후보 보소 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,61,0,https://gall.dcinside.com/board/view/?id=stock_new2&no=8448842&page=34,
2025-05-03,쳇gpt가 나열한 조희대 법률위반,64,0,https://gall.dcinside.com/board/view/?id=stock_new2&no=8448841&page=34,- dc official App
2025-05-03,즌라도 민주당 덕수새끼 이야기 하는거냐 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,79,0,https://gall.dcinside.com/board/view/?id=stock_new2&no=8448840&page=34,
2025-05-03,"상식적으로봐도, 조희대 대법관 허위. 가짜 판결 들통이노?",40,0,https://gall.dcinside.com/board/view/?id=stock_new2&no=8448838&page=34,".
야 ~~
여기서 범죄가 들통나다니 ㅋㅋㅋ
."
2025-05-03,민주당 즌라도 새끼들은 뭐다? 민주주의 말살 빨갱이새끼들,86,0,https://gall.dcinside.com/board/view/?id=stock_new2&no=8448839&page=34,
2025-05-03,"정치, 사회 문제와 착한 법",38,1,https://gall.dcinside.com/board/view/?id=stock_new2&no=8448836&page=34,https://youtu.be/ASnXxQVCwHY
2025-05-03,언론이 받쳐주니까 내란세력이 저지랄하는거임 내란수괴는 언론이다.,54,0,https://gall.dcinside.com/board/view/?id=stock_new2&no=8448834&page=34,- dc official App
2025-05-03,민주주의 근본 3권분립 부정하는 즌라도 민주당 빨갱이새끼ㅋ,83,0,https://gall.dcinside.com/board/view/?id=stock_new2&no=8448833&page=34,
2025-05-03,이정도면 추태 아니냐 ? ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,55,0,https://gall.dcinside.com/board/view/?id=stock_new2&no=8448832&page=34,
2025-05-03,니들 생각에 김문수나 한덕수가 대통령감이라고 생각하냐?,93,0,https://gall.dcinside.com/board/view/?id=stock_new2&no=8448830&page=34,"정말 답이 없는 국민의 힘.
뭐 앞에도 대통령감이 없어서 문재인 정부 검찰총장했던 윤석렬이 내세웠지만
틀딱 한덕수나 꼰대 김문수나 윤석렬 계몽령에 동조했던 딱까리들인데
탄핵당하고 나서도 정신 못차리고 대선후보로 나대는 꼬라지를 보고 있으니 기가 찬다.
솔까 윤석렬이 정치를 잘해서 물러나고 국무총리나 장관 출신 인물이 나선 거라면 몰라도
애당초 대통령감이라고 생각도 못한 듣보잡들이 나대는 꼬라지를 보니
이건 이재명 당선시키자고 역적모의 한 것 같다.
개딸들이 국민경선에 참여해서 일부러 김문수 밀어주었단 말이 나올 정도.
낼 모레 80 노인네 한덕수가 분수 모르고 설치고 진짜 구석에 처박혀 있던 김문수가 고개 뻣뻣하게 쳐들고 있었다고
대통령감이 된다고 하니 이건 무슨 코메디 보는 듯.
선거법 위반 유죄인 이죄명이 민주당 말아먹고
계몽령 앞잡이 한덕수 김문수가 국민의 힘 말아먹고
둘 다 정당해산 해야 하는거 아닌가 싶다.
대한망국이로세"
2025-05-03,즌라도 개호로새끼도 있네ㅋㅋㅋㅋㅋㅋㅋㅋ 느그 덕수 ㅋㅋ,56,0,https://gall.dcinside.com/board/view/?id=stock_new2&no=8448829&page=34,
2025-05-03,"조희대 대법관 그놈, 아무래도 큰일났다 ㅋㅋ",46,0,https://gall.dcinside.com/board/view/?id=stock_new2&no=8448828&page=35,".
어쩐지 그놈이
다 발각되기 시작하노?
."
2025-05-03,현직 대법관이 감방간다는 즌라도 개호로새끼도 있네ㅋㅋㅋㅋㅋㅋㅋㅋ,73,0,https://gall.dcinside.com/board/view/?id=stock_new2&no=8448826&page=35,못배워처먹은 즌라도 홍오 민주당 개딸 개무식한뇬ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ
2025-05-03,<대법원이 쏘아올린공>,58,0,https://gall.dcinside.com/board/view/?id=stock_new2&no=8448827&page=35,
2025-05-03,천하의 개쌍놈새끼 김문쑤  3대구경거리-불구경 물구경 쌈구경,52,0,https://gall.dcinside.com/board/view/?id=stock_new2&no=8448825&page=35,
2025-05-03,전라도 욕하던 새끼들 싹 사라졌네 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,79,1,https://gall.dcinside.com/board/view/?id=stock_new2&no=8448820&page=35,대선 출마 한덕수 “호남 사람입니다” 외쳤지만… ㅋㅋㅋㅋㅋㅋㅋㅋ
2025-05-03,[속보] ‘김문수 선대위’ 공동선대위원장에 한동훈·안철수·나경원·양향자,93,1,https://gall.dcinside.com/board/view/?id=stock_new2&no=8448822&page=35,"https://n.news.naver.com/article/366/0001074561?type=breakingnews&cds=news_edit
[속보] ‘김문수 선대위’ 공동선대위원장에 한동훈·안철수·나경원·양향자
[속보] ‘김문수 선대위’ 공동선대위원장에 한동훈·안철수·나경원·양향자
n.news.naver.com"
2025-05-03,어차피 씹설력은 무기징역과 사형 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,40,0,https://gall.dcinside.com/board/view/?id=stock_new2&no=8448821&page=35,우짜놐ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ
2025-05-03,대법관들 좃됐다. 교도소가게 됐네,41,0,https://gall.dcinside.com/board/view/?id=stock_new2&no=8448819&page=35,대국민 사기죄
2025-05-03,어차피 이재명은 감옥간다,86,0,https://gall.dcinside.com/board/view/?id=stock_new2&no=8448818&page=35,감옥갈껀데 무슨 상관 파기환송 뜻을 몰라?2심재판결과가 잘못됐으니까 돌려보낸다고 다 끝났는데 희망회로 오지게 돌리네
2025-05-03,드디어 국민의 힘이 운동권에 먹혔노 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,88,0,https://gall.dcinside.com/board/view/?id=stock_new2&no=8448816&page=35,
2025-05-03,전과 7범에 운동권에 ㅋㅋ 나라꼴 잘돌아 간다 ㅋㅋ,57,0,https://gall.dcinside.com/board/view/?id=stock_new2&no=8448815&page=35,
2025-05-03,천하의 개쌍놈새끼 전과7범 낌문소 세상 3대 구경거리,55,0,https://gall.dcinside.com/board/view/?id=stock_new2&no=8448812&page=35,
2025-05-03,노동자가 이세상에 주인이라며 ㅋㅋㅋㅋㅋㅋㅋㅋ,55,0,https://gall.dcinside.com/board/view/?id=stock_new2&no=8448811&page=35,
2025-05-03,천하의 개쌍놈새끼 노동자가 주인이 되는 세상 외친 ㅋㅋㅋ,49,0,https://gall.dcinside.com/board/view/?id=stock_new2&no=8448809&page=35,
2025-05-03,높은곳에 앉아서 근엄한 표정으로 내란범 적수제거 ㅋㅋㅋㅋㅋ,56,1,https://gall.dcinside.com/board/view/?id=stock_new2&no=8448808&page=35,"민주주의에서 국가의 주인은 국민이고
고위 법조인은 헌법을 수호해야한다
더구나 군정후신을 옹호하고 언론,여론을 준동하는 세력에 편승하면 국가 사법이 작동을 안하는 것이고
민주주의 정상화를 위해 개혁되어야 한다.
위치의 무게를 느끼지 못하는 리더는
술취한 시정잡배나 다름없다.
- dc official App"
2025-05-03,천하의 개쌍놈새끼 전과7범 악귀 낌문쑤 범죄자새끼 ㅋㅋ,53,0,https://gall.dcinside.com/board/view/?id=stock_new2&no=8448807&page=35,
2025-05-03,내란범과 골수 빨갱이가 단일화를 한다니 ㅋㅋ 개코메디 ㅋㅋㅋㅋ,54,0,https://gall.dcinside.com/board/view/?id=stock_new2&no=8448804&page=35,
2025-05-03,지도부가 지도를 못하면 내려와야지.,56,0,https://gall.dcinside.com/board/view/?id=stock_new2&no=8448805&page=35,- dc official App
2025-05-03,구속쇼 해봤자 이대통령건재 이변없다,80,0,https://gall.dcinside.com/board/view/?id=stock_new2&no=8448795&page=35,
2025-05-03,대법원 10명 출국정지시켜라,32,0,https://gall.dcinside.com/board/view/?id=stock_new2&no=8448803&page=35,내란견 도망간다
2025-05-03,윤석렬친구는 누가 임명한거냐? 국민을 압재하는 내란세력,78,1,https://gall.dcinside.com/board/view/?id=stock_new2&no=8448794&page=35,
2025-05-03,국민이 바보ㅂㅅ으로 보이냐?,64,1,https://gall.dcinside.com/board/view/?id=stock_new2&no=8448802&page=35,- dc official App
2025-05-03,내란판사 한 새끼가 대선을 뒤엎으려고하네,56,1,https://gall.dcinside.com/board/view/?id=stock_new2&no=8448801&page=35,- dc official App
2025-05-03,계엄못막은 총리가 출마?,42,1,https://gall.dcinside.com/board/view/?id=stock_new2&no=8448800&page=35,"ㅋㅋㅋㅋ
- dc official App"
2025-05-03,폴리마켓인가 지지율이 어마무시 하더라,65,0,https://gall.dcinside.com/board/view/?id=stock_new2&no=8448799&page=35,"이젠 대통령 당선 확률이라고 해야겠지
무려 74프로
이재는 명국세상
푸하하하"
2025-05-03,대법원 해체??,60,0,https://gall.dcinside.com/board/view/?id=stock_new2&no=8448798&page=35,- dc official App
2025-05-03,대법원 ㅈ됐네,59,0,https://gall.dcinside.com/board/view/?id=stock_new2&no=8448797&page=35,- dc official App
2025-05-03,내란준동 대법원장 탄핵은 빨리해라,35,0,https://gall.dcinside.com/board/view/?id=stock_new2&no=8448796&page=35,"위법적 절차로  선거개입?
국민을 핫바지로 보네
섞을놈"
2025-05-03,"119에 ""내가 도지사라는데 안 들려요?.""",38,0,https://gall.dcinside.com/board/view/?id=stock_new2&no=8448783&page=35,
2025-05-03,조희대 이통 겁만 준거라니까,38,0,https://gall.dcinside.com/board/view/?id=stock_new2&no=8448792&page=35,"더이상 대선개입없어
재상고 27일 풀로 보장이야
집권하면
우리 대법관들 건드리지마쇼
그래서 파기자판 안때린거야
헌법 84조 언급회피가 그 증거
당선되고
이통 행보에 따라서 대비한다는 의미임
나무만보지말고 숲을좀봐라
푸하하하"
2025-05-03,독립 운동하듯 반대의견 재판관,51,0,https://gall.dcinside.com/board/view/?id=stock_new2&no=8448791&page=35,- dc official App
2025-05-03,김문수가 되면서 개판싸움 연장전,53,0,https://gall.dcinside.com/board/view/?id=stock_new2&no=8448793&page=35,"김문수가 되면서
탄핵 개판싸움 연장전 시작
죽어나는 건
순진한 국민들
나라꼴 개판
- dc official App"
2025-05-03,"[속보] 민주 초선 모임 ""사법쿠데타 조희대 탄핵 절차 돌입""",85,2,https://gall.dcinside.com/board/view/?id=stock_new2&no=8448790&page=35,"탄핵 꼭 해라
https://n.news.naver.com/article/666/0000071745?type=breakingnews&cds=news_edit
[속보] 민주 초선 모임 ""사법쿠데타 조희대 탄핵 절차 돌입""
더불어민주당 초선 의원들이 조희애 대법원장 등 대법관 탄핵 절차에 들어가기로 했다. 민주당 초선 의원 모임인 '더민초'는 3일 국회 소통관에서 기자회견을 갖고 ""조 대법원장이 이끄는 대법원의 무리한 절차와 편향된 판
n.news.naver.com"
2025-05-03,"민주 초선모임 ""조희대 탄핵 돌입""…李 ""당이 국민뜻 맞게 처리""",72,1,https://gall.dcinside.com/board/view/?id=stock_new2&no=8448777&page=35,
2025-05-03,“내가 국회의원 3번했어” 김문수 전 지사 경찰과 실랑이,43,0,https://gall.dcinside.com/board/view/?id=stock_new2&no=8448789&page=35,가지 가지 한다 우리 운동권 아저씨 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ
2025-05-03,멋지네 김문수 화이팅 노동자가 주인되는 세상 만들겠다 ㅋㅋㅋㅋ,41,0,https://gall.dcinside.com/board/view/?id=stock_new2&no=8448786&page=35,ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ
2025-05-03,118.235 39.7 쳐자노 ㅋㅋㅋ 문수형 노동자 세상 만든다는데 ㅋㅋ,34,0,https://gall.dcinside.com/board/view/?id=stock_new2&no=8448787&page=35,아가리 닥치노 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ
2025-05-03,"이재명 선거법 파기환송심, 대선 전 결과 나올까…송달이 관건",86,2,https://gall.dcinside.com/board/view/?id=stock_new2&no=8448772&page=35,
2025-05-03,운동권이라고 지랄지랄하더니 운동권 빨갱이   뽑았네 ㅋㅋ,53,0,https://gall.dcinside.com/board/view/?id=stock_new2&no=8448785&page=35,
2025-05-03,운동권에 전과자에 가지 가지 한다 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,65,0,https://gall.dcinside.com/board/view/?id=stock_new2&no=8448784&page=35,"이재명보다 전과 많아"" 김문수 ㅋㅋㅋㅋㅋ"
2025-05-03,"전과7범이라면서 ㅋㅋㅋ  이재명보다 전과 많아"" 김문수",67,0,https://gall.dcinside.com/board/view/?id=stock_new2&no=8448782&page=35,""" ""이재명보다 전과 많아"" 김문수 vs 한동훈 격돌 [MBN 뉴스7]"
2025-05-03,느그 범계 ㅋㅋㅋㅋ 일주일이면 수십만장 본다,62,0,https://gall.dcinside.com/board/view/?id=stock_new2&no=8448768&page=36,
2025-05-03,"SKT 유심 대란과 태블릿, 그리고 부정선거",120,2,https://gall.dcinside.com/board/view/?id=stock_new2&no=8448780&page=35,"SKT 유심 대란과 태블릿, 그리고 부정선거 & 이재명 유죄 취지 파기환송의 의미 & 김문수-한동훈-한덕수
일단 민주당 경선 결과는 이변 없이 90% 득표율로 이재명 후보가 됐고, 이에 김동일 회장의 경우는 이재명 후보를 히틀러, 모택동, 김일성 등에 비유하며 맹비난했다. 조갑제-정규재, 이 두 늙은이들은 김동일 회장과 변희재 대표를 위시한 수많은 우익 애국자들이 이재명 90% 득표율에 경악하고 있는데도 불구하고 이재명에 줄 서서 열심히 이재명 똥꼬를 핥고 있고, 특히 조갑제 대표와 정규재 주필은 이재명 상고심 결과 예측도 완전히 틀렸다. 일단 변희재 대표는 이번 SKT 유심 대란 사태를 제2태블릿 계약서 위조 건과 연관짓고 있고, 황교안과 안정권을 위시한 절대다수의 우익 애국자들은 SKT 고객들 개인정보도 털리는데 선관위 서버는 안 털렸겠냐며 이를 부정선거와 연관짓고 있다. 여기에 플러스 알파로 노태우 일가 불법 비자금 관련 재수사도 이루어지고 있다.
또한 국힘 경선 최종 후보는 친윤계 김문수와 반윤계 한동훈, 이 둘로 좁혀졌고, 여기에 한덕수 前 총리가 변수로 떠올랐다. 일단 어제자 이재명 후보 대법원 유죄 취지 파기환송의 의미를 분석해 보면, 지만원, 변희재, 안정권, 감동란 등 여러 우익 애국자들이 이구동성으로 지적하는 것처럼, 이재명은 사실상 끝났다고 봐도 무방하다. 다만 아직 형이 확정된 게 아니라 안심하긴 이르고, 대신에 이재명 후보가 파기환송심에서 무죄가 나오거나 벌금 100만 원 미만의 형이 나오는 것은 사실상 불가능에 가깝기 때문에, 우리한테 마냥 불리한 상황도 아니다. 李 후보가 만약 대통령이 될 경우 그는 헌법 84조에 의한 면책 특권을 적용받을 수 있을지 헌재의 해석을 받아야 한다. 한동훈이 그래도 헌법 84조에 대한 논쟁에 불을 붙인 거 하나는 잘 했다.
참고로 최상목은 민주당에서 탄핵시키기 전에 먼저 선수 쳐서 사퇴를 했고, 그래서 서열 4위인 이주호 교육부총리가 권한대행의 대행의 대행이 됐는데, 민주당의 내란몰이와 탄핵 남발은 반드시 국민의 심판을 받게 될 것이다. 변희재 대표님께서도 분명히 말씀하셨듯이, 국민의힘은 민주당의 탄핵 남발에 대해 의원 총사퇴 및 조기 총선 요구로 대응해야 할 것이다. 안정권 대표 역시 이재명 집권 시 외환거래 금지법으로 이민도 못 가게 막을 것이고 차별금지법, 교회 폐쇄법 등 기독교 탄압 악법 프리패스 통과는 기정사실이라며 한국 교회의 각성을 촉구하고 나섰고, 윤 어게인은 윤석열에 대한 개인적 호불호의 문제가 아니라 우리 크리스천 우파 애국국민들 모두의 생존이 걸린 문제라며 우리는 아무리 윤통이 개인적으로 마음에 안 드는 부분이 있어도 살기 위해서 ""Yoon Again!""을 열심히 외쳐야 한다고 강조했으며, 그러면서 전한길과 손현보를 위시한 세이브 코리아 팀 역시 자신과 같은 절박함이 전혀 안 보인다며 웰빙족이라고 맹비난했다. 아직도 믿는 성도들 중에서도 나라가 북한이나 중국에 넘어가기 일보 직전이고 월남 패망 직전과 같은데 여전히 정신 못 차리는 사람들이 많다는 게 참 안타깝다. 나도 인스타에 있는 내 주변 지인들 중에 내 게시물이 불편해서 인스타 팔로우를 끊는 사람들이 여럿 있음에도 불구하고 열심히 내 지인들 한 명이라도 더 계몽시키려고 불철주야 노력 중이다.
단, 한덕수 역시 8년 전 이재오처럼 개헌 대통령 운운하던데, 아무리 그래도 친이계 사탄파들의 숙원인 내각제-연방제 개헌은 절대로 안 되고, 이진원 대표가 여기에 대해서는 정확한 지적을 하고 있다. 우리가 방심하는 사이에 빨갱이-위장보수-위장탈북자들이 원하고 북한과 중국이 원하는 5.18 정신 내각제 개헌이 통과돼 버릴 수도 있는 것이다. 이 밖에 건진법사 게이트도 윤석열-김건희 부부의 발목을 잡고 있고, 신천지, 통일교 등 각종 이단 사이비 관련 논란까지 터졌으며, 면책 특권이 사라진 윤통 내외의 집에 검사들이 들이닥쳐서 김건희 일기장까지 뺏어 갔는데, 안정권 대표님 말씀대로, 윤 어게인 운동의 가장 주된 목적은 물론 윤석열 대통령의 용와대 복귀도 있지만 윤통 내외의 신변 보호가 가장 최우선이다. 외신들도 윤석열 파면되면 사회 혼란이 잠재워질 줄 알았는데 오히려 윤석열 파면 이후에 사회 혼란이 더 커지고 있다며 우려하고 있다.
2025.05.02.
진눈머노이린"
2025-05-03,"김새론 엄마, 김세의, 부지석까지",46,0,https://gall.dcinside.com/board/view/?id=stock_new2&no=8448778&page=35,"이 사람들은 김새론을 죽음으로 이끈 `기운` 입니다.
내글을 정확하게 이해하세요. `기운`이라고 했습니다
놀랍게도 김새론이 이들을 죽음으로 이끌고있습니다
이 사건은 약촌오거리 살인사건을 생각나게 합니다.
친구를 위한답시고 범행에 사용된 칼을 숨겨주는
바람에 다잡은 범인을 눈앞에서 놓쳤습니다. 그후,
어떤일이 일어난지 아십니까? 칼을 숨겨준 친구의
눈에 계속 피해자의 원혼이 보이더랍니다. 결국,
이 사람은 얼마못가 자살을 했습니다. 그리고,
경찰이 자살을 했습니다. 경찰은 이런말을 했습니
다. 내가 모든걸 떠안겠다. 이게 무슨말이냐면
조직을 위해 자신이 희생을 하겠다는것으로
어떤면에서 친구를 위해 칼을 숨겨준 첫번째
자살자와 별반 다르지 않습니다. 진실을 가린자들
이란 말이죠. 진실을 가진자들이 죽고 16년이
지나서야 진범을 잡았는데 살인자답게 정상적인
인격의 소유자가 아니라더군요. 그런데, 김새론
엄마, 김세의, 부지석 이 세명도 진실을 가리는
자들이란 말이죠. 김새론이 타살을 당했다면
이들이 죽어야 범인을 잡을 수 있다는것으로
살고싶다면 경찰 조사에 협조를 하시라고요.
행여라도, 자살을 생각하고 계시다면 충고
드립니다. 당신들이 이번생에 구축한 기운과
똑같은 곳에서 태어나게 될것입니다.
북한에서 살 수 있겠습니까? 온나라를 상대로
사기를 치면 지옥의 가장 밑바닥으로
내려간다고 분명히 말씀 드렸습니다."
2025-05-03,국민의 짐은 전과자 성애자냐 ㅋㅋ 7범 뽑은겨 ㅋㅋㅋ,62,0,https://gall.dcinside.com/board/view/?id=stock_new2&no=8448781&page=35,"""한동훈 배신자"" ""이재명보다 전과 많아"" 김문수 vs 한동훈 격돌 [MBN 뉴스7]"
2025-05-03,전과타령하더니 전과7범 뽑았노 ㅋㅋㅋㅋ,67,0,https://gall.dcinside.com/board/view/?id=stock_new2&no=8448765&page=36,
2025-05-03,윤돼지 건재함을 보여주려 식탐노출,89,0,https://gall.dcinside.com/board/view/?id=stock_new2&no=8448762&page=36,
2025-05-03,느그 범계 ㅋㅋㅋㅋ 일주일이면 수십만장 본다,64,1,https://gall.dcinside.com/board/view/?id=stock_new2&no=8448760&page=36,
2025-05-03,한덕수 내란공범. 김문수 전과 7범  이재명 검찰탄압,60,0,https://gall.dcinside.com/board/view/?id=stock_new2&no=8448776&page=35,어대명
2025-05-03,"[속보] ""대법원장 탄핵 절차 돌입""…민주 초선, 긴급 의총 소집",58,2,https://gall.dcinside.com/board/view/?id=stock_new2&no=8448774&page=35,"https://n.news.naver.com/article/088/0000945721?type=breakingnews&cds=news_edit
[속보] ""대법원장 탄핵 절차 돌입""…민주 초선, 긴급 의총 소집
[속보] ""대법원장 탄핵 절차 돌입""…민주 초선, 긴급 의총 소집
n.news.naver.com"
2025-05-03,CBS 김현정 신고,66,1,https://gall.dcinside.com/board/view/?id=stock_new2&no=8448775&page=35,
2025-05-03,개딸들 사법부 없애자는 내란 선동 중 ㅎㄷㄷㄷㄷㄷ,63,1,https://gall.dcinside.com/board/view/?id=stock_new2&no=8448771&page=35,
2025-05-03,전과7범  내란선동 혐의 ㅋㅋㅋㅋㅋㅋ,69,0,https://gall.dcinside.com/board/view/?id=stock_new2&no=8448770&page=35,- dc official App
